"filename", "language", "JSON", "JSON with Comments", "TypeScript", "JavaScript", "PostCSS", "TypeScript JSX", "Markdown", "XML", "comment", "blank", "total"
"c:\Users\conta\Desktop\project\client\src\components\guide\styles\guide-link.module.css", "PostCSS", 0, 0, 0, 0, 26, 0, 0, 0, 0, 2, 28
"c:\Users\conta\Desktop\project\client\src\components\guide\styles\guide-small.module.css", "PostCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"c:\Users\conta\Desktop\project\client\src\components\guide\styles\guide-subtitle.module.css", "PostCSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"c:\Users\conta\Desktop\project\client\src\components\header\header.module.css", "PostCSS", 0, 0, 0, 0, 269, 0, 0, 0, 0, 34, 303
"c:\Users\conta\Desktop\project\client\src\components\header\header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 7, 48
"c:\Users\conta\Desktop\project\client\src\components\header\searchInputMobile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 198, 0, 0, 1, 41, 240
"c:\Users\conta\Desktop\project\client\src\components\header\searchInputPC.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 190, 0, 0, 1, 42, 233
"c:\Users\conta\Desktop\project\client\src\components\index.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
"c:\Users\conta\Desktop\project\client\src\components\initSession.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\conta\Desktop\project\client\src\components\inputForm\button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 2, 19
"c:\Users\conta\Desktop\project\client\src\components\inputForm\imputForm.module.css", "PostCSS", 0, 0, 0, 0, 64, 0, 0, 0, 0, 7, 71
"c:\Users\conta\Desktop\project\client\src\components\inputForm\index.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\conta\Desktop\project\client\src\components\inputForm\inputStr.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 2, 43
"c:\Users\conta\Desktop\project\client\src\components\inputForm\inputStrAndSmall.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 2, 43
"c:\Users\conta\Desktop\project\client\src\components\inputForm\inputTitle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 2, 15
"c:\Users\conta\Desktop\project\client\src\components\inputForm\textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 2, 35
"c:\Users\conta\Desktop\project\client\src\components\itemListRow\itemListRow.module.css", "PostCSS", 0, 0, 0, 0, 77, 0, 0, 0, 0, 9, 86
"c:\Users\conta\Desktop\project\client\src\components\itemListRow\itemListRow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 0, 3, 51
"c:\Users\conta\Desktop\project\client\src\components\link\children-link.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 16
"c:\Users\conta\Desktop\project\client\src\components\link\index.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\conta\Desktop\project\client\src\components\link\mypage-link-header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 9
"c:\Users\conta\Desktop\project\client\src\components\link\normal-link-container.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 14
"c:\Users\conta\Desktop\project\client\src\components\link\normal-link.module.css", "PostCSS", 0, 0, 0, 0, 40, 0, 0, 0, 0, 3, 43
"c:\Users\conta\Desktop\project\client\src\components\link\normal-link.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 2, 15
"c:\Users\conta\Desktop\project\client\src\components\list\index.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\conta\Desktop\project\client\src\components\list\list-check.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 2, 17
"c:\Users\conta\Desktop\project\client\src\components\list\list-disc-second.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\conta\Desktop\project\client\src\components\list\list-flow-arrow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\conta\Desktop\project\client\src\components\list\list-flow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 2, 17
"c:\Users\conta\Desktop\project\client\src\components\list\list-ul-second.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\conta\Desktop\project\client\src\components\list\list-ul.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\conta\Desktop\project\client\src\components\list\list.module.css", "PostCSS", 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"c:\Users\conta\Desktop\project\client\src\components\list\nado.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"c:\Users\conta\Desktop\project\client\src\components\loading\loading.module.css", "PostCSS", 0, 0, 0, 0, 35, 0, 0, 0, 0, 5, 40
"c:\Users\conta\Desktop\project\client\src\components\loading\topLoader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 2, 13
"c:\Users\conta\Desktop\project\client\src\components\star.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 8, 52
"c:\Users\conta\Desktop\project\client\src\components\terms\index.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\conta\Desktop\project\client\src\components\terms\list-div.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 14
"c:\Users\conta\Desktop\project\client\src\components\terms\terms-kakko.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 2, 20
"c:\Users\conta\Desktop\project\client\src\components\terms\terms-list-second.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 2, 15
"c:\Users\conta\Desktop\project\client\src\components\terms\terms-list.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 2, 18
"c:\Users\conta\Desktop\project\client\src\components\terms\terms-mini-section.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 2, 20
"c:\Users\conta\Desktop\project\client\src\components\terms\terms-section.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 2, 17
"c:\Users\conta\Desktop\project\client\src\components\title-back\back.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"c:\Users\conta\Desktop\project\client\src\components\title-back\title-back.module.css", "PostCSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 2, 25
"c:\Users\conta\Desktop\project\client\src\components\title-back\title-back.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 5, 26
"c:\Users\conta\Desktop\project\client\src\components\title-back\title.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 2, 13
"c:\Users\conta\Desktop\project\client\src\components\tokutei\index.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\conta\Desktop\project\client\src\components\tokutei\second-header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 9
"c:\Users\conta\Desktop\project\client\src\components\tokutei\tokutei-container.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 14
"c:\Users\conta\Desktop\project\client\src\components\tokutei\tokutei-section.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 16
"c:\Users\conta\Desktop\project\client\src\components\two-text-container\tow-text-container.module.css", "PostCSS", 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"c:\Users\conta\Desktop\project\client\src\components\two-text-container\tow-text-container.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 4, 26
"c:\Users\conta\Desktop\project\client\src\hooks\useFollow.ts", "TypeScript", 0, 0, 49, 0, 0, 0, 0, 0, 1, 8, 58
"c:\Users\conta\Desktop\project\client\src\hooks\useGoodComment.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\conta\Desktop\project\client\src\hooks\useGoodItem.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\conta\Desktop\project\client\src\lib\auth.ts", "TypeScript", 0, 0, 126, 0, 0, 0, 0, 0, 0, 23, 149
"c:\Users\conta\Desktop\project\client\src\lib\fetcher.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\conta\Desktop\project\client\src\lib\fontawesome.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\conta\Desktop\project\client\src\lib\formatDuration.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\conta\Desktop\project\client\src\lib\formatRelativeTime.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\conta\Desktop\project\client\src\lib\normalizeJapanese.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\conta\Desktop\project\client\src\lib\refreshToken.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\conta\Desktop\project\client\src\middleware.ts", "TypeScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 14, 73
"c:\Users\conta\Desktop\project\client\src\providers\session-provider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 4, 20
"c:\Users\conta\Desktop\project\client\src\providers\toastBoundary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 2, 23
"c:\Users\conta\Desktop\project\client\src\styles\components-style\itemList.module.css", "PostCSS", 0, 0, 0, 0, 289, 0, 0, 0, 0, 42, 331
"c:\Users\conta\Desktop\project\client\src\styles\emailComplete.module.css", "PostCSS", 0, 0, 0, 0, 40, 0, 0, 0, 0, 3, 43
"c:\Users\conta\Desktop\project\client\src\styles\globals.css", "PostCSS", 0, 0, 0, 0, 105, 0, 0, 0, 6, 17, 128
"c:\Users\conta\Desktop\project\client\src\styles\guide.module.css", "PostCSS", 0, 0, 0, 0, 21, 0, 0, 0, 0, 3, 24
"c:\Users\conta\Desktop\project\client\src\styles\login.module.css", "PostCSS", 0, 0, 0, 0, 154, 0, 0, 0, 0, 14, 168
"c:\Users\conta\Desktop\project\client\src\styles\terms.module.css", "PostCSS", 0, 0, 0, 0, 101, 0, 0, 0, 0, 19, 120
"c:\Users\conta\Desktop\project\client\src\styles\tokutei.module.css", "PostCSS", 0, 0, 0, 0, 79, 0, 0, 0, 0, 14, 93
"c:\Users\conta\Desktop\project\client\src\types\itemAttributes.ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 6, 66
"c:\Users\conta\Desktop\project\client\src\types\itemListTypes.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 6, 51
"c:\Users\conta\Desktop\project\client\src\types\next-auth.d.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 3, 42
"c:\Users\conta\Desktop\project\client\src\types\purchaseSnapshot.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 24
"c:\Users\conta\Desktop\project\client\tailwind.config.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 2, 1, 12
"c:\Users\conta\Desktop\project\client\tsconfig.json", "JSON with Comments", 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 45
"Total", "-", 16112, 44, 1550, 44, 7030, 18749, 23, 6, 61, 4149, 47768
